RNALocate_ID	Species	RNA_Symbol	RNA_Type	Subcellular_Localization	GO_Accession	PubMed_ID	RNALocate_Score
RL-E-m-0048867	Homo sapiens	PAK1IP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048873	Homo sapiens	PRPF31	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048874	Homo sapiens	PIK3R2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048879	Homo sapiens	RPL13	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0048884	Homo sapiens	CDCA8	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048887	Homo sapiens	ZNG1A	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048891	Homo sapiens	PI4KB	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048893	Homo sapiens	TPK1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048894	Homo sapiens	TRIP6	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048898	Homo sapiens	NBN	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048899	Homo sapiens	STAT5B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048902	Homo sapiens	ERBB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048903	Homo sapiens	HNRNPU	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048909	Homo sapiens	OMG	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048911	Homo sapiens	SSBP4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048913	Homo sapiens	CYRIB	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048914	Homo sapiens	LYRM9	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048919	Homo sapiens	TRPC1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048921	Homo sapiens	ERBB3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048922	Homo sapiens	WDR5	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048923	Homo sapiens	C9orf78	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048924	Homo sapiens	SLC25A48	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048931	Homo sapiens	NCAPG2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048932	Homo sapiens	HSPH1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048936	Homo sapiens	RPL21	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0048939	Homo sapiens	SSBP2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048941	Homo sapiens	NR6A1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048949	Homo sapiens	SNTB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048950	Homo sapiens	ARHGEF6	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048954	Homo sapiens	SRRM1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048955	Homo sapiens	RHO	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048957	Homo sapiens	MDFI	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048958	Homo sapiens	TRPS1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048963	Homo sapiens	KLHDC4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048968	Homo sapiens	NCL	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048970	Homo sapiens	CCNT2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048974	Homo sapiens	USF2	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0048976	Homo sapiens	FAM114A1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048982	Homo sapiens	HGF	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048987	Homo sapiens	TSC22D2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048996	Homo sapiens	TRIB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048997	Homo sapiens	PKLR	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0048999	Homo sapiens	RNF141	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049006	Homo sapiens	ZNF513	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049008	Homo sapiens	NLRP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049013	Homo sapiens	RPL30	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049015	Homo sapiens	EIF4A1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049016	Homo sapiens	ERCC5	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049018	Homo sapiens	HEBP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049020	Homo sapiens	CCT8	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049021	Homo sapiens	RPL30	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049022	Homo sapiens	RPL27A	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049024	Homo sapiens	GPCPD1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049025	Homo sapiens	MDM2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049026	Homo sapiens	ACLY	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049027	Homo sapiens	PKNOX1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049030	Homo sapiens	HOXB5	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049040	Homo sapiens	CERT1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049041	Homo sapiens	HDAC11	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049044	Homo sapiens	ZNF606	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049045	Homo sapiens	DCTN1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049047	Homo sapiens	CETN3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049050	Homo sapiens	RNF111	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049051	Homo sapiens	SHARPIN	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049052	Homo sapiens	ATP5F1C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049053	Homo sapiens	SLC4A3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049054	Homo sapiens	ANKRD36	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049059	Homo sapiens	ZNF618	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049060	Homo sapiens	ACSS2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049061	Homo sapiens	ZNF618	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049063	Homo sapiens	SSBP3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049066	Homo sapiens	NONO	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049067	Homo sapiens	ECHDC3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049068	Homo sapiens	TSPYL1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049070	Homo sapiens	IRF3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049071	Homo sapiens	SENP7	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049074	Homo sapiens	OBI1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049075	Homo sapiens	STX7	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049076	Homo sapiens	POC1B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049078	Homo sapiens	CHEK1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049081	Homo sapiens	PCBD1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049084	Homo sapiens	RPL35A	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049094	Homo sapiens	VCL	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049095	Homo sapiens	MEF2D	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049099	Homo sapiens	CDC37L1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049105	Homo sapiens	URGCP	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049106	Homo sapiens	SHKBP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049108	Homo sapiens	SHKBP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049110	Homo sapiens	SYMPK	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049114	Homo sapiens	MRPS10	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049123	Homo sapiens	RAB11FIP3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049125	Homo sapiens	DVL2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049127	Homo sapiens	GCSH	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049134	Homo sapiens	CPNE4	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049135	Homo sapiens	DVL3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049142	Homo sapiens	OTUD3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049143	Homo sapiens	STX3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049144	Homo sapiens	CSNK1E	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049158	Homo sapiens	PRPF31	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049161	Homo sapiens	IMP4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049164	Homo sapiens	ANKRD40	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049165	Homo sapiens	NUF2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049176	Homo sapiens	ACOX1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049180	Homo sapiens	RNASEH2B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049184	Homo sapiens	KIF3A	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049185	Homo sapiens	GSPT2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049187	Homo sapiens	SNRNP25	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049188	Homo sapiens	NDUFS1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049189	Homo sapiens	TUBA4A	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049191	Homo sapiens	PRPF31	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049193	Homo sapiens	LCMT1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049196	Homo sapiens	ACACA	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049198	Homo sapiens	PLCG1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049201	Homo sapiens	ANAPC15	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049207	Homo sapiens	PPIP5K2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049209	Homo sapiens	NRIP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049212	Homo sapiens	ZNF76	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049217	Homo sapiens	ANGPTL1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049218	Homo sapiens	SUPT5H	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049224	Homo sapiens	PRAME	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049244	Homo sapiens	ESS2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049249	Homo sapiens	MYO19	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049252	Homo sapiens	MCPH1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049269	Homo sapiens	PPP4R1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049274	Homo sapiens	ZGLP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049283	Homo sapiens	DESI2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049287	Homo sapiens	RALY	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049292	Homo sapiens	STRIP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049294	Homo sapiens	ICE2	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049299	Homo sapiens	HMGA1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049303	Homo sapiens	MARS1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049308	Homo sapiens	NET1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049309	Homo sapiens	CTH	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049310	Homo sapiens	PTOV1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049312	Homo sapiens	EFNB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049313	Homo sapiens	EFNB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049321	Homo sapiens	CDKN1C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049323	Homo sapiens	HMGN3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049338	Homo sapiens	PRXL2C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049339	Homo sapiens	RAC2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049345	Homo sapiens	SLC25A33	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049346	Homo sapiens	SLC25A33	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049347	Homo sapiens	LMO7	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049349	Homo sapiens	RWDD3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049358	Homo sapiens	SF3A1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049366	Homo sapiens	DNAJA2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049367	Homo sapiens	DPP9	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049370	Homo sapiens	FOXC1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049375	Homo sapiens	RILPL2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049377	Homo sapiens	FOXD1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049393	Homo sapiens	PPP6R3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049394	Homo sapiens	CRYBA4	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049397	Homo sapiens	MUC12	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049398	Homo sapiens	SLBP	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049401	Homo sapiens	KMT2E	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049402	Homo sapiens	SOX17	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049405	Homo sapiens	INPP5F	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049412	Homo sapiens	ZBTB4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049416	Homo sapiens	SLC8A1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049418	Homo sapiens	EIF2S1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049419	Homo sapiens	IL22RA1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049421	Homo sapiens	FAM72B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049423	Homo sapiens	CTU2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049426	Homo sapiens	ZNF764	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049431	Homo sapiens	H2AC6	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049433	Homo sapiens	ACTA2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049435	Homo sapiens	SNU13	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049437	Homo sapiens	SEC16A	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049442	Homo sapiens	TBX2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049450	Homo sapiens	C4orf3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049451	Homo sapiens	HNRNPU	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049452	Homo sapiens	ADI1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049459	Homo sapiens	WRNIP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049462	Homo sapiens	SEMA6D	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049464	Homo sapiens	SEMA6D	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049473	Homo sapiens	FAU	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049476	Homo sapiens	HACE1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049477	Homo sapiens	ZNF212	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049482	Homo sapiens	SP110	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049483	Homo sapiens	SPNS2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049484	Homo sapiens	UAP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049487	Homo sapiens	MAPKAPK3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049488	Homo sapiens	ABR	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049496	Homo sapiens	NPFF	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049497	Homo sapiens	ELF2	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049500	Homo sapiens	ARHGAP21	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049502	Homo sapiens	CCL16	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049503	Homo sapiens	RFK	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049504	Homo sapiens	RFK	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049509	Homo sapiens	AACS	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049534	Homo sapiens	LZTS3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049537	Homo sapiens	MYL12B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049539	Homo sapiens	SDCBP	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049542	Homo sapiens	ZRANB2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049552	Homo sapiens	CXCL12	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049555	Homo sapiens	FIBP	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049557	Homo sapiens	POLE4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049561	Homo sapiens	AARSD1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049563	Homo sapiens	ABCF2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049564	Homo sapiens	PSMB9	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049566	Homo sapiens	BLOC1S3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049572	Homo sapiens	FANCI	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049575	Homo sapiens	TMEM94	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049578	Homo sapiens	PPFIA3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049580	Homo sapiens	UBE2G2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049583	Homo sapiens	PPFIA3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049591	Homo sapiens	SMARCD1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049592	Homo sapiens	HSPA8	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049599	Homo sapiens	RAP2C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049608	Homo sapiens	EI24	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049610	Homo sapiens	KIF13B	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049613	Homo sapiens	NUMA1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049614	Homo sapiens	ERICH1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049616	Homo sapiens	ATG13	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049618	Homo sapiens	ATG13	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049620	Homo sapiens	ATPAF2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049623	Homo sapiens	DBNDD1	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049628	Homo sapiens	DCP2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049629	Homo sapiens	PSMB10	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049630	Homo sapiens	ZDHHC22	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049634	Homo sapiens	RNPS1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049635	Homo sapiens	UBE2N	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049636	Homo sapiens	B9D2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049639	Homo sapiens	ITGB3BP	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049644	Homo sapiens	CAMKV	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049647	Homo sapiens	NDC80	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049648	Homo sapiens	SPIRE2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049649	Homo sapiens	TFCP2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049650	Homo sapiens	PRELID1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049655	Homo sapiens	CENPJ	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049660	Homo sapiens	PIR	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049661	Homo sapiens	PPA1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049673	Homo sapiens	RFC1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049675	Homo sapiens	ACADSB	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049677	Homo sapiens	ATP5MC2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049678	Homo sapiens	TUBG2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049683	Homo sapiens	DYNC1LI2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049686	Homo sapiens	ELK4	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049687	Homo sapiens	PRKCI	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049688	Homo sapiens	TFE3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049694	Homo sapiens	LRRC57	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049695	Homo sapiens	PTMS	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049699	Homo sapiens	PTMS	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049701	Homo sapiens	MUC15	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049706	Homo sapiens	CDK5R2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049707	Homo sapiens	COL8A1	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049710	Homo sapiens	ZNF655	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049711	Homo sapiens	NIN	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049712	Homo sapiens	DHX38	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049718	Homo sapiens	TRA2A	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049719	Homo sapiens	PRMT5	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049721	Homo sapiens	SNAI1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049727	Homo sapiens	ANGPT2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049729	Homo sapiens	BTF3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049732	Homo sapiens	SPATA2L	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049736	Homo sapiens	NUSAP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049739	Homo sapiens	CMPK2	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049746	Homo sapiens	IDI2	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049747	Homo sapiens	SF3B3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049749	Homo sapiens	BAD	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049753	Homo sapiens	ADD3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049758	Homo sapiens	FAM200C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049760	Homo sapiens	ADD3	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049761	Homo sapiens	FAM200C	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049765	Homo sapiens	MIDEAS	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049767	Homo sapiens	C11orf58	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049775	Homo sapiens	FAM120AOS	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049779	Homo sapiens	SOD2	mRNA	Cytosol	GO:0005829		0.795006069178413
RL-E-m-0049780	Homo sapiens	IMPA1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049787	Homo sapiens	ARFIP1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049793	Homo sapiens	ZNF219	mRNA	Cytosol	GO:0005829		0.82545835599294
RL-E-m-0049796	Homo sapiens	CUL1	mRNA	Cytosol	GO:0005829		0.815590988686444
RL-E-m-0049800	Homo sapiens	KDM1B	mRNA	Cytosol	GO:0005829		0.815590988686444
